shuffle_id,val_mse,test_mse
242,0.3512692536361439,0.3838769646575388
243,0.35134858163419896,0.3838803276047015
244,0.3513281396682877,0.383863067079614
245,0.35135728391957716,0.38398601046500574
246,0.35152660353814663,0.38402363855453286
247,0.3514270734679243,0.3839510263209665
248,0.35156590700019535,0.3842203511173403
249,0.351263427953282,0.38355781436342434
250,0.3512359662260586,0.38350229355539345
251,0.3515154019645299,0.3842890904242202
252,0.35158821647531313,0.3843579915894486
253,0.35133500325958733,0.38370895550248796
254,0.35119978684109976,0.383621208076532
255,0.3515040317078082,0.38408059216866275
