horizon,target_index,alpha_raw,alpha_clipped,alpha_shrunk,denominator,reliability,alpha_rank_desc
192,95,0.6295576312236542,0.6295576312236542,0.6345630010925699,6396.3552043214095,0.5226043534548335,70
192,96,0.8545197569209769,0.8545197569209769,0.7841448959615978,11964.430747143666,0.6718774747793846,5
192,97,0.7877319527059518,0.7877319527059518,0.7131389060029242,5725.803497731046,0.4949335855035114,26
192,98,0.6838932546387705,0.6838932546387705,0.6615918131518568,5646.002545770769,0.491425475851737,50
192,99,0.6176713957664574,0.6176713957664574,0.6289806612218223,5715.127546823194,0.4944670695447938,76
192,100,0.901752249031486,0.901752249031486,0.7677412061274674,5567.809241780175,0.487940444928541,14
192,101,0.583408092947668,0.583408092947668,0.6114609916700053,5953.103976424076,0.5046657445882908,86
192,102,0.4525603573618909,0.4525603573618909,0.547100789597684,5744.212340438171,0.4957359929371709,123
192,103,0.61337604847059,0.61337604847059,0.626370285725281,6147.832410529178,0.5127098428964363,80
192,104,0.4909492385038194,0.4909492385038194,0.5607646159382058,6634.959344171344,0.531733115166237,114
192,105,0.433910752526504,0.433910752526504,0.5239143391030668,7539.026323752439,0.5633683635624287,129
192,106,0.5216659347857433,0.5216659347857433,0.5857467036873854,4950.801086754049,0.4586695620620084,105
192,107,0.7610049473577386,0.7610049473577386,0.6982729743001994,5423.758389974079,0.4813935371150336,31
192,108,0.8286268045415887,0.8286268045415887,0.7404709054926022,6656.4663949191045,0.5325388308967649,21
192,109,0.6523759296981491,0.6523759296981491,0.6458766549695284,5245.181929770932,0.4730413411481947,62
192,110,0.6702197022673876,0.6702197022673876,0.6549789664102112,5726.425829420241,0.4949607534948534,55
192,111,0.5982043552454794,0.5982043552454794,0.6182939177559592,6325.515602969803,0.5198251781468516,84
192,112,0.725003612526201,0.725003612526201,0.6889784147594616,7937.074788779945,0.5759807909949738,35
192,113,0.6557984986370673,0.6557984986370673,0.6482555290825606,6362.177023566955,0.5212675046262258,58
192,114,0.6750189860624515,0.6750189860624515,0.6569291866051568,5454.46265854887,0.4828030033324529,53
192,115,0.5641384388718121,0.5641384388718121,0.5999918867781946,6527.018830327776,0.5276470379799616,94
192,116,0.9015762027471144,0.9015762027471144,0.7734693751384782,6085.68483416681,0.510171102848267,12
192,117,0.6398655195000226,0.6398655195000226,0.6399554445630271,5648.289183457477,0.4915266762280615,66
192,118,0.7528357914590375,0.7528357914590375,0.690722636308359,4767.528302930459,0.4493193330185622,34
192,119,0.4245410933946799,0.4245410933946799,0.5305449350278303,6035.598688269492,0.5081057428339225,126
192,120,0.7554272397772688,0.7554272397772688,0.6949092128520462,5297.405211147559,0.4755115780387453,33
192,121,0.56893497259864,0.56893497259864,0.5906805621330883,13263.492552272126,0.6941866873715249,101
192,122,0.6151914421981112,0.6151914421981112,0.627746040590549,5722.828864786255,0.494803687031719,79
192,123,0.649188841183207,0.649188841183207,0.6442779730807526,5039.584451866579,0.4630858854355639,64
192,124,0.579608461884955,0.579608461884955,0.6057304473605853,7674.973895341749,0.5677594717264404,90
192,125,0.6685163188590574,0.6685163188590574,0.654165117091949,5750.013138596115,0.4959883109927773,56
192,126,0.6200331666014127,0.6200331666014127,0.6291738128515737,6947.572668713939,0.5431779617203129,74
192,127,0.7703545827251207,0.7703545827251207,0.7029566790795876,5454.325220663459,0.4827967113756496,28
192,128,0.6944305181731557,0.6944305181731557,0.6655780716639966,5171.340233931179,0.4695085448556068,48
192,129,0.558914923183495,0.558914923183495,0.5937192093508619,7776.845680926119,0.570992476220592,98
192,130,0.6990257363954692,0.6990257363954692,0.6729000108993523,7348.623374759846,0.5570661997372626,45
192,131,0.5333197067542276,0.5333197067542276,0.5878159363780978,5599.663625392747,0.4893659260416922,102
192,132,0.510040075604392,0.510040075604392,0.5802644344404505,4973.832463961041,0.4598221686785015,106
192,133,0.5559503138102172,0.5559503138102172,0.5976708892016104,5934.189120569563,0.5038702106729318,96
192,134,0.7200684094619481,0.7200684094619481,0.6784937550440429,5404.074348525753,0.4804859014995536,42
192,135,0.8074182376665564,0.8074182376665564,0.7529888923147358,12124.888310823982,0.67480768319239,16
192,136,0.6531011435695115,0.6531011435695115,0.6471932501288937,7072.36544029095,0.5475919260612099,59
